ID,hl,hl_linker1,hl_linker2,hl_linker3,hl_linker4,lh,lh_linker1,lh_linker2,lh_linker3,lh_linker4,Separate
3u6r,16.364232188963648,1.888638092973956,1.9431098092325232,1.8365638062775065,1.8383361760253276,16.620993510152797,1.856218839601957,1.8870686975556488,1.854334655482228,2.1250808363512026,16.792606607430656
1u6a,29.7611433522362,13.593903930256491,1.333714890123063,13.477447104657411,46.16816748296908,31.034864356647848,25.37002481293353,1.2385832484628845,26.767352078081803,10.936307825763034,19.408743072780975
5jqd,29.21313656283006,26.85482398932153,3.0430665728742,27.553333427009445,44.88669954405408,30.95197063078109,22.677042331608398,3.04837334920077,3.965694957210251,4.835972795363279,20.33501409647414
7uce,29.349627758915013,28.534457242607385,2.8943624799252152,24.584154166288887,33.60000498778722,29.290601198943747,27.315131520666576,2.586727380832998,26.6064200535791,38.202097031205085,15.711263861982626
2fb4,29.192623913336607,26.840384662350875,2.7313150046775547,15.946731493367595,4.8114558921309625,32.641138365945885,16.820339809321414,3.298451165287213,16.256273213558273,15.892548969541552,19.914910598446696
7fab,27.356856588589768,9.664739410256562,9.508512506078413,9.344622412973576,13.08183905584526,27.11288555271164,23.026129587905785,7.216114913785455,23.37058105732879,41.85705444471737,17.291964008471954
7t98,36.101290542003454,31.251862691234955,16.524778034238963,31.21432770977812,47.4741782138468,32.96895018570868,24.983352802184243,15.793121223138646,22.54602873090436,17.550976201798594,20.93177185798936
6oed,29.08005246824471,1.4746015142178626,1.654813724456367,1.4131248686892466,12.275348479232196,27.683021011437653,3.101432526665303,2.047602547427993,3.173218936723397,4.280897293069011,19.959893881971624
6anp,28.968226801964548,13.245695385668268,3.4168536752291905,12.538748543958873,29.88421788756795,25.362410665947056,6.087969458363917,4.440286030683817,6.256512763237678,6.06993551367115,18.44938289028978
6j9o,16.40371274469122,1.5052823675996512,1.814101412729161,1.479047274860024,1.43280719846239,16.141907728449326,1.724888622396784,1.8283119158013807,1.6749764918771446,1.5153389845302898,17.014108869448094
4nyl,14.423665500153996,8.288335647560658,7.815776976146569,8.311848245409461,16.955421709203062,7.322291757720781,6.203554588463863,6.807177423495493,6.473102972891785,7.335510346063074,14.964238152374422
7lk9,31.19419850447883,28.204385733869294,2.4824599105219933,2.0205160112986653,36.708946378996885,30.97475999709864,3.1179587602693366,2.6741356218084245,3.2034936716408597,3.989251396844151,18.687670859111986
8gv4,31.76773654534736,14.41961510782117,3.081062308248967,14.238951908525326,45.81622042278289,28.77154749193919,21.77374726193957,3.272677285903637,22.104335845617022,12.89876892714429,18.08902443470461
3piq,28.158004497674277,2.5828611655837714,2.0198023775638343,2.753870173173942,41.2036515158892,28.467717841843744,24.540158960138072,1.4666453770756196,24.95880085778713,44.02283464336438,18.887457115707743
6xrj,28.89718778418707,27.33978855526344,2.1621518998962883,3.7617188608847143,35.83602959684201,28.888915434370844,25.018074441816825,3.7188490472659175,15.278113848465216,41.62451447652886,17.263134181852642
6nov,29.50246257785492,26.706351192921066,2.488149562464514,26.424109193121225,42.76298487178558,28.306825918331533,23.3371302801382,2.0282967808991583,23.24194878720041,1.4294827409326063,17.81475179867495
7bm5,27.204897358073385,24.935716756451228,22.41174406124394,25.989989030298908,33.31451345450068,26.209108366748197,21.903522140330992,22.309273305704195,22.361385810745524,14.636409874676158,17.01876171991993
1dfb,30.68603366786508,27.80293902282271,3.796912848950056,5.270446025235499,10.692414594407326,26.026880415076494,4.932872531145305,4.305194565466116,4.903175778426367,5.390524950263756,18.700044853130454
7mf8,18.40656494998224,10.506431399859652,1.9816591588474213,10.04908789303462,16.247243532997093,28.73267510060478,25.57462968056836,2.917268405051712,24.808917837055343,45.45998916704921,20.945329894119922
7l77,29.83442886634427,14.383316914100988,1.7453982546956623,14.21870918186884,37.92577506859249,24.29499223613808,11.848568015339527,1.491918217563168,8.151627912193934,11.60407099062584,18.983555479039758
6azx,31.91003956218457,11.573178868759456,2.1071095454660504,12.178823556148604,42.51976246257989,29.401208757506616,25.270798799307062,8.987163274829664,11.65631226273806,41.74239705168201,17.94102662905981
7dun,29.42063256886778,13.197156751246636,1.3324331252849166,13.10025360509599,40.87374027795838,26.590234582027005,26.20918154689308,1.0576100117582048,0.9910850984748156,14.226894488109682,19.802973682849963
7nfa,29.41381686507262,12.672692279093006,1.4728268593691118,12.140986497283537,44.40971334555213,29.422436813424035,2.0886755029810176,1.598836753974745,2.191584755164347,2.910309937437735,17.99776694459842
7mfb,28.149552520272483,14.312190606580566,4.563301183922182,28.22822880212901,35.421615252274044,26.649274809307524,26.28690632997996,4.828376689945319,26.004791449940537,45.05917298535752,20.28201195881869
5f6i,28.92188191677785,3.3029892345350644,2.8582540096114086,3.062877758382285,3.9529855212979728,30.13818112553411,23.29518041199873,2.4288079665300955,13.707879010225804,44.32325755891761,18.121186425042954
3qeg,32.03947396123933,3.690714984831009,4.258420112733901,3.690422358102729,16.467697791964326,27.933221751822455,5.486396516491202,4.556593529379544,5.621089028008711,10.93414453674842,17.431989551623523
4ocs,29.088630468902878,3.4784858695715406,3.3760804327853786,3.853135180666182,38.09355629077435,28.44389334483328,15.717310952495833,3.912305103382309,6.669480803918357,5.589986579506602,23.007677710659795
7n3f,29.92705495345482,2.7341653717203385,2.7628633374864155,15.88127401658273,2.335358957895535,32.830763258000935,16.346445909582947,4.5649647914273865,16.24582428261033,16.916413928765465,17.739373142204435
4yhl,29.90707978503861,27.974136155405184,1.443761304740023,27.87537994956568,46.22181429162586,31.808950669869557,25.61394939890265,1.2901975610780787,24.117768121343296,13.657525933396132,17.167437781115222
6w5d,26.738746250097797,5.810580913996748,4.361891685300173,6.002363972237592,6.909214390622841,31.011702041433345,15.940044221216825,2.034427542187603,15.824009924921317,15.29299553549254,21.172180510461036
1rzi,30.71668341064241,26.70880289766469,2.597839633437492,26.6262375198997,45.068174660508895,30.695158053850506,27.7174631807624,2.8257576133565943,27.250473212203826,12.27659966077035,17.86454782849704
4gsd,25.95799888316313,25.8135294586962,8.598712391094857,22.98502059320411,35.02075485879362,31.01867261020714,25.953082702346947,5.659247504308186,25.276327501822223,18.37254186786824,20.74254164572305
6l8t,32.980696772178874,26.24617773613335,1.743789643949725,25.321346397130394,9.036820949584282,28.70721948796547,4.279323774467285,3.598472214990648,4.474719893486861,4.68937364326504,18.84804951402838
7vsu,34.898090505529595,3.581459528166453,2.406011212670652,3.55395910703422,3.975500097453477,28.811052598442487,26.87231326434076,1.6957776764852872,26.147974696632485,12.932170669909082,18.031578349281077
4x7s,30.825866037261576,13.77063415110719,1.4555731675521324,13.43070940316018,44.8200671714987,29.828807788940477,31.45836050887666,1.2210625479479007,1.079229658420486,5.376141444828045,17.375067811258912
8adz,34.574854554669514,2.297021747802671,2.2769950040893363,2.262597477068965,40.12011785414874,28.694106067431843,3.541241908220138,2.4505923428525094,3.634082034050065,33.23274070013058,21.928918946636653
6q1j,27.7033399371142,13.362106630553576,4.765900746096707,13.502681214686202,28.47653214866561,31.041148451442236,15.080308073178768,1.828313107928857,14.537571430646238,17.146316193453227,15.305184100520366
4hh9,31.70270442539164,11.40586599644154,2.184186305577337,1.670560454288723,16.563562177237255,28.72244265715986,28.921491034276634,3.521574109866009,4.539549033343402,11.58734649669056,20.962668617081512
1rhh,30.643293418041345,3.716730710015293,3.1188244219349617,4.058134855411528,14.292671850045398,28.5813857648093,2.15057687710706,2.7171174144340577,2.2358424334505598,2.004686479944001,18.39657908465347
5ihz,27.061022120615768,25.868738668021045,6.284346959015846,26.468292622396145,42.57824037438053,27.620919422205148,24.31458005173079,4.347430063781936,24.343937387049944,44.68974259498822,20.44758692539293
1fgv,15.31140461575317,0.9668660769384518,0.9771878581244802,0.9565780390310634,1.0496279233980803,18.15142938182321,1.0254322989786415,0.9747949877551652,1.0211019861744133,32.933169808151284,13.22592083370233
5y2k,28.81371961091613,1.8947507479758643,3.0583532416887187,1.714538307689319,34.661819716755225,29.384859831896566,23.849004484221684,5.034013097214502,23.55513646759692,37.50593360228984,19.294767067546466
3kym,29.868412091227373,13.451426210306105,3.3546445225827064,16.422786228965794,43.31383935152311,29.848535743176697,13.401756569956484,3.7331525884987946,4.428660708852435,5.101065372301185,18.759552262890573
8ek6,29.665255973294727,28.57814130785012,2.123395005273684,12.86095232653151,36.71565211178513,31.67499531833105,26.271713891163746,2.8971693338946425,26.13073781232417,24.39417967610481,15.688134890433103
5u15,10.884410204017737,11.715477344638083,10.15400052719257,12.054282139251788,9.213998440503271,27.165114627736656,21.484852983439445,10.593357133498545,21.773561597516142,38.86478509657134,18.69491720366879
5weq,30.545248238861237,1.98505473718136,1.5268358899421617,1.988067768382184,44.06793827959872,30.18727532641159,1.238991852111082,1.365608239270223,1.1902451294211227,12.273157227141311,18.076554071251536
6ugs,33.17984812399581,27.99263953432167,3.1453373120079817,26.95121381987169,43.22189853743469,28.334233985864405,26.65000151875729,4.178914841048251,26.20395259611581,15.508552841133984,18.790310704782424
8ae0,34.54818894213316,2.234161140184655,2.2647952228653647,2.199387575983319,40.09710912920803,28.697302012884517,3.5229099591159208,2.4315122862186205,3.616371547290519,33.239801181511986,21.9317969577826
2d7t,14.7573775497092,1.654064875472206,1.537812752122959,1.6837201520273444,1.6711020176492035,19.51111299623735,1.7375031678495438,1.5566592020273715,1.7478705707604023,1.7949877657570017,13.209842368307985
7nc0,29.62317368732105,13.02435219541792,0.970254589867994,12.703888883702476,43.14379463873991,28.884698290526256,1.034673646096471,0.7805520062409643,1.00228885333254,1.5239780375815135,17.479901483009108
6elj,28.89164890208927,1.5814553125969697,1.2478293167448598,1.5915187963959505,44.87293194360219,29.51938457923867,1.0189808510515344,1.153833994112882,1.0216577607085744,1.5795112983959358,17.38023965955961
5u3p,28.69786236042493,28.934735843706196,2.093018337955908,28.952021666964068,44.02077524668957,26.113688188906305,28.078813388681542,3.1068655880120515,29.403455866836342,33.14312812000199,18.321683179946167
5ggu,34.150695291614696,14.555707021821858,3.02795607842742,13.658384310213432,44.3400521345241,29.5183858381577,24.1252412784254,3.258947711218286,9.963600881042307,9.687737068028628,17.156989509631007
1fh5,23.754532204561123,10.929051459559336,10.965052952915627,12.58086318155986,25.972388322828305,25.981050000366608,11.551388941402994,2.504656760954486,10.256137536985705,2.468610311522238,24.261365478792158
5drw,30.14420014594041,15.199679344516646,4.066815346941145,18.189842683644198,21.484734040338637,28.343255487685298,12.926125829120162,4.222735377241276,12.247034033755703,6.099981605965845,19.610849697685126
7lsi,28.335671682497946,6.901504200028604,5.693720992231863,6.704761759332101,30.85556197248284,29.452069054495013,26.42339092673574,1.995933530925492,26.45764759154369,37.93960055061885,18.794362890411914
7aj6,27.68769375902215,7.32520962822846,7.304240590361784,12.425039158363491,39.99873270606426,28.17600829920183,25.507992078912068,4.9402281070129295,25.38479953225664,40.32976248065564,15.332510914750216
6oc7,29.86592746361857,28.677944517047084,2.772599774199084,1.8471397507873093,37.38702601684631,28.78790138687228,7.342153198000643,5.7899620146495865,8.084836884577847,19.16137530362043,16.192664887254985
5chn,30.15457451645712,1.3775063465139965,1.4573150375284205,1.3403231653751388,43.58519148862434,29.15577942938384,3.576983806599693,2.017128888766848,3.513506102095366,4.575744959217459,17.094304162201595
7ugm,30.08997818489201,28.573504566726715,5.004023836702137,28.59503437206753,34.908182146961664,29.07736339439401,27.121119117485,5.161982101192863,25.966623611908886,32.40876748646004,18.358760917429542
5wuv,29.60202392470035,30.445226064509512,1.503043859828905,12.849865085753176,42.390987780895,31.325441362031874,25.61279188448208,1.3195158051613929,4.026415520457701,11.694596825996667,17.221407783220467
1wt5,14.360355775733533,1.155370947459767,1.1239695677895558,1.1526491092776443,1.1980775911292254,18.03070317112308,1.1367059192163096,1.182613111527265,1.504469542850686,1.1289507561777243,14.813422204935327
6qbc,26.347121628704983,4.031576432347027,7.828528422551314,4.0081007683328975,13.729371283738482,26.858040681495343,24.658634384457997,8.441159362870494,9.346607736045211,43.899484673380464,17.958588748191595
7s8g,36.95207279400567,14.98362724681654,12.401851346146607,15.942483574417915,49.13094832797125,26.56927022224414,20.39065376037635,12.449946504358952,20.329299232971863,26.78629291179725,24.75907060559854
3eyo,33.33890078554149,13.330468616806192,8.649536902477019,12.907714712047524,42.9954754343796,28.865170704958985,12.413749216354356,9.361053268825552,11.972780306274151,5.112818933252466,19.212891253772302
6be2,30.89659442195192,15.462117387923598,1.9432371333892835,16.06699795547109,15.059814123956723,28.27912500898797,13.526766507862533,2.103436207013079,14.203752867986111,43.52029218518772,23.317144909810743
7m1c,30.30879824092815,28.13157570684599,2.6218567054762683,28.344818157549128,45.23447590307505,28.86881208081468,24.804409263509356,25.299383493998373,25.3029236445914,34.8078034831213,17.843889604348217
5fha,29.239598491609804,13.686099401347594,1.9887343048576944,13.444667935609733,41.72036472627024,27.922061829442555,25.819944769671487,2.1838744941465427,24.96166179606132,14.160714375909478,18.117252238901177
1igm,4.8922657703712975,3.0881665541677927,3.060557559395312,3.039161344943555,3.625415361318549,23.836903641801594,3.518905198904984,3.147233514466601,3.547048063591656,4.401716544404562,14.608621420768701
4lkc,29.6390185548568,27.81911641116855,1.5022627565043654,28.45164943467303,43.24848186441498,30.553487481938543,29.301941016518597,1.5842249528741814,4.404095462945652,9.14990911818886,16.507906421065712
4uv4,29.03651306928245,3.654178745008624,2.826309255800637,20.167052888793187,43.527582409029606,31.619246742593123,23.26398928839457,2.6251274668724607,23.344406099918604,12.829601132843786,19.865591922729557
5wca,26.262333159589826,26.967090916404544,5.302813411083863,25.038966181264204,36.76709907168455,31.41387760315853,24.9967920577696,3.807845254915025,23.987126876991383,37.94143540307678,17.189240696794222
6meg,26.457154204930767,27.151088069096467,2.4596458480285786,15.01107218406708,33.422625102218454,28.632316040756965,27.084035127785,5.311230630302979,14.462004997142184,44.372553793377406,17.67163648150314
6obz,29.868234053721142,27.714786520498624,1.209334715913953,27.917383373921947,44.70312457892553,28.79187752534888,27.29732430017945,1.1317742904281352,26.54142721111509,1.880513307997528,17.57455110574233
6ani,29.34831362070287,3.5530380757540465,2.269791377095133,8.913120858023976,44.65139888964034,26.00018402929608,26.389726901008466,2.7350682886526134,25.01734347934124,4.920397678161243,20.063860560191298
3eyq,30.43381630190664,12.78829841228642,6.248419589874143,12.150674879967944,41.85871160173368,30.625350040688424,12.57576183713655,9.97800590126138,12.31484606371026,29.495792065986222,18.392304234104675
7u5g,29.44936164343093,26.150299398774177,25.90145807656574,26.255854761274392,35.81157944444642,31.29088475299204,27.937638347005077,2.5592564504525,27.53303034021386,15.135567902797057,15.194729871151942
4fqq,29.04159231274281,8.829309481886519,8.013340297005962,8.77646705114068,36.675206597894686,32.51869194721278,25.433454189122767,5.177532356636383,24.964718421042186,15.700770606493606,15.486061392920755
6vi2,31.41130500632975,13.426991708459,1.731752194267277,11.97680055114309,4.059551476842437,30.24968177623025,6.062250063061682,1.7401907848299052,4.8052743861234495,12.097595401753324,18.009351590307713
4qhm,28.559007367501053,2.0140842363914007,2.7719263947351878,1.7557062309025957,2.5052838630106886,28.325256672470147,23.982506430621804,4.50663283121571,23.48814920913629,18.033072530719835,15.286537352226821
